mass_A
t	x
5.006668333E1	-1.100405046E1
5.008336667E1	-9.653888126E-1
5.010005000E1	9.096761336E0
5.011673333E1	1.803172022E1
5.013341667E1	2.475335358E1
5.015010000E1	2.864164481E1
5.016678333E1	2.895726819E1
5.018346667E1	2.598612834E1
5.020015000E1	1.991112030E1
5.021683333E1	1.116231138E1
5.023351667E1	1.194469399E0
5.025020000E1	-8.948337319E0
5.026688333E1	-1.813506803E1
5.028356667E1	-2.530584650E1
5.030025000E1	-2.992605952E1
5.031693333E1	-3.118733991E1
5.033361667E1	-2.911187174E1
5.035030000E1	-2.395152700E1
5.036698333E1	-1.600879021E1
5.038366667E1	-6.316565049E0
5.040035000E1	3.926866886E0
5.041703333E1	1.363172847E1
5.043371667E1	2.195480942E1
5.045040000E1	2.766270969E1
5.046708333E1	2.998173184E1
5.048376667E1	2.894337214E1
5.050045000E1	2.457829950E1
5.051713333E1	1.746102630E1
5.053381667E1	7.984313931E0
5.055050000E1	-2.251460631E0
5.056718333E1	-1.219636820E1
5.058386667E1	-2.096684667E1
5.060055000E1	-2.716929695E1
5.061723333E1	-3.044971655E1
5.063391667E1	-3.027821080E1
5.065060000E1	-2.682030160E1
5.066728333E1	-2.018878013E1
5.068396667E1	-1.133349275E1
5.070065000E1	-1.186544472E0
5.071733333E1	8.991478309E0
5.073401667E1	1.815098330E1
5.075070000E1	2.519643978E1
5.076738333E1	2.934959776E1
5.078406667E1	3.011103623E1
5.080075000E1	2.766357996E1
5.081743333E1	2.196228892E1
5.083411667E1	1.354918099E1
5.085080000E1	3.797149654E0
5.086748333E1	-6.315640121E0
5.088416667E1	-1.598893316E1
5.090085000E1	-2.373054264E1
5.091753333E1	-2.884770755E1
5.093421667E1	-3.062938580E1
5.095090000E1	-2.900112186E1
5.096758333E1	-2.404163106E1
5.098426667E1	-1.631909018E1
5.100095000E1	-7.012577158E0
5.101763333E1	3.228300099E0
5.103431667E1	1.302533679E1
5.105100000E1	2.135757193E1
5.106768333E1	2.709880402E1
5.108436667E1	2.987264043E1
5.110105000E1	2.904371848E1
5.111773333E1	2.502882177E1
5.113441667E1	1.803186951E1
5.115110000E1	9.033003220E0
5.116778333E1	-9.982529356E-1
5.118446667E1	-1.098464674E1
5.120115000E1	-1.978304847E1
5.121783333E1	-2.621921102E1
5.123451667E1	-2.987436788E1
5.125120000E1	-3.007187378E1
5.126788333E1	-2.703215279E1
5.128456667E1	-2.101799835E1
5.130125000E1	-1.287670620E1
5.131793333E1	-3.016572810E0
5.133461667E1	7.009160240E0
5.135130000E1	1.610108938E1
5.136798333E1	2.326752101E1
5.138466667E1	2.792491900E1
5.140135000E1	2.912942486E1
5.141803333E1	2.706037310E1
5.143471667E1	2.191113878E1
5.145140000E1	1.399799184E1
5.146808333E1	4.775659912E0
5.148476667E1	-5.182425572E0
5.150145000E1	-1.481415681E1
5.151813333E1	-2.268133243E1
5.153481667E1	-2.791442066E1
5.155150000E1	-3.016627252E1
5.156818333E1	-2.905895130E1
5.158486667E1	-2.497654506E1
5.160155000E1	-1.795951262E1
5.161823333E1	-8.993186119E0
5.163491667E1	9.695011655E-1
5.165160000E1	1.082793488E1
5.166828333E1	1.916251970E1
5.168496667E1	2.536514230E1
5.170165000E1	2.858909536E1
5.171833333E1	2.876451203E1
5.173501667E1	2.519206366E1
5.175170000E1	1.894754172E1
5.176838333E1	1.015822238E1
5.178506667E1	1.750956461E-1
5.180175000E1	-9.734034319E0
5.181843333E1	-1.875975449E1
5.183511667E1	-2.575624977E1
5.185180000E1	-2.990254217E1
5.186848333E1	-3.087605886E1
5.188516667E1	-2.866037934E1
5.190185000E1	-2.299317007E1
5.191853333E1	-1.499144723E1
5.193521667E1	-5.309769856E0
5.195190000E1	4.890061320E0
5.196858333E1	1.424886447E1
5.198526667E1	2.199077359E1
5.200195000E1	2.702975750E1
5.201863333E1	2.892919801E1
5.203531667E1	2.712837899E1
5.205200000E1	2.208573066E1
5.206868333E1	1.451317812E1
5.208536667E1	5.281063904E0
5.210205000E1	-4.917352332E0
5.211873333E1	-1.482933781E1
5.213541667E1	-2.287924973E1
5.215210000E1	-2.872887757E1
5.216878333E1	-3.130211628E1
5.218546667E1	-3.030212940E1
5.220215000E1	-2.614267146E1
5.221883333E1	-1.917629808E1
5.223551667E1	-1.016274585E1
5.225220000E1	-1.825255389E-1
5.226888333E1	9.813990550E0
5.228556667E1	1.852549617E1
5.230225000E1	2.515679039E1
5.231893333E1	2.864798829E1
5.233561667E1	2.888049277E1
5.235230000E1	2.582532213E1
5.236898333E1	1.951459028E1
5.238566667E1	1.110138293E1
5.240235000E1	1.133050935E0
5.241903333E1	-8.857186610E0
5.243571667E1	-1.787378462E1
5.245240000E1	-2.487229021E1
5.246908333E1	-2.904024441E1
5.248576667E1	-3.006921993E1
5.250245000E1	-2.800928090E1
5.251913333E1	-2.280053608E1
5.253581667E1	-1.496511462E1
5.255250000E1	-5.612585324E0
5.256918333E1	4.171242526E0
5.258586667E1	1.355245085E1
5.260255000E1	2.150383139E1
5.261923333E1	2.689779741E1
5.263591667E1	2.894783262E1
5.265260000E1	2.763507830E1
5.266928333E1	2.303245332E1
5.268596667E1	1.593322487E1
5.270265000E1	6.845692943E0
5.271933333E1	-3.146505333E0
5.273601667E1	-1.287434008E1
5.275270000E1	-2.110065773E1
5.276938333E1	-2.708855099E1
5.278606667E1	-3.012372814E1
5.280275000E1	-2.983980883E1
5.281943333E1	-2.608575951E1
5.283611667E1	-1.993814593E1
5.285280000E1	-1.112818606E1
5.286948333E1	-1.179904508E0
5.288616667E1	8.839140314E0
5.290285000E1	1.782288389E1
5.291953333E1	2.457835604E1
5.293621667E1	2.868690885E1
5.295290000E1	2.927798356E1
5.296958333E1	2.654515676E1
5.298626667E1	2.100047741E1
5.300295000E1	1.281688564E1
5.301963333E1	3.081082144E0
5.303631667E1	-7.043163269E0
5.305300000E1	-1.621296943E1
5.306968333E1	-2.367278888E1
5.308636667E1	-2.876667577E1
5.310305000E1	-3.034570804E1
5.311973333E1	-2.851226186E1
5.313641667E1	-2.379020092E1
5.315310000E1	-1.632932023E1
5.316978333E1	-6.979353168E0
5.318646667E1	3.048048937E0
5.320315000E1	1.292093625E1
5.321983333E1	2.094124147E1
5.323651667E1	2.662448372E1
5.325320000E1	2.920024712E1
5.326988333E1	2.827361653E1
5.328656667E1	2.409781203E1
5.330325000E1	1.711206720E1
5.331993333E1	8.075428830E0
5.333661667E1	-1.914231669E0
5.335330000E1	-1.178236849E1
5.336998333E1	-2.014151815E1
5.338666667E1	-2.629872462E1
5.340335000E1	-2.950062161E1
5.342003333E1	-2.981487455E1
5.343671667E1	-2.671475931E1
5.345340000E1	-2.079106405E1
5.347008333E1	-1.234475500E1
5.348676667E1	-2.603339065E0
5.350345000E1	7.077861839E0
5.352013333E1	1.601497689E1
5.353681667E1	2.302730023E1
5.355350000E1	2.726353891E1
5.357018333E1	2.814748236E1
5.358686667E1	2.590640004E1
5.360355000E1	2.048721460E1
5.362023333E1	1.240304344E1
5.363691667E1	2.994209734E0
5.365360000E1	-6.872019756E0
5.367028333E1	-1.598167584E1
5.368696667E1	-2.357039425E1
5.370365000E1	-2.871660151E1
5.372033333E1	-3.072412909E1
5.373701667E1	-2.964618272E1
5.375370000E1	-2.513004773E1
5.377038333E1	-1.810930407E1
5.378706667E1	-9.157928491E0
5.380375000E1	4.979067661E-1
5.382043333E1	9.821974033E0
5.383711667E1	1.801962830E1
5.385380000E1	2.392582686E1
5.387048333E1	2.694223511E1
5.388716667E1	2.682913258E1
5.390385000E1	2.310354056E1
5.392053333E1	1.696491768E1
5.393721667E1	8.592297665E0
5.395390000E1	-9.198785171E-1
5.397058333E1	-1.066133253E1
5.398726667E1	-1.910509784E1
5.400395000E1	-2.577879171E1
5.402063333E1	-2.977872213E1
5.403731667E1	-3.055515897E1
5.405400000E1	-2.802977884E1
5.407068333E1	-2.279261320E1
5.408736667E1	-1.496376868E1
5.410405000E1	-5.816924974E0
5.412073333E1	4.005442910E0
5.413741667E1	1.298318102E1
5.415410000E1	2.030912878E1
5.417078333E1	2.512459838E1
5.418746667E1	2.691139014E1
5.420415000E1	2.505743864E1
5.422083333E1	2.021054820E1
5.423751667E1	1.292810466E1
5.425420000E1	3.883289300E0
5.427088333E1	-6.001223587E0
5.428756667E1	-1.564137893E1
5.430425000E1	-2.330501240E1
5.432093333E1	-2.890707936E1
5.433761667E1	-3.157477693E1
5.435430000E1	-3.087624719E1
5.437098333E1	-2.695639677E1
5.438766667E1	-2.008651476E1
5.440435000E1	-1.138000957E1
5.442103333E1	-1.618033767E0
5.443771667E1	7.969892282E0
5.445440000E1	1.628914337E1
5.447108333E1	2.253658040E1
5.448776667E1	2.609222305E1
5.450445000E1	2.607398691E1
5.452113333E1	2.297384901E1
5.453781667E1	1.692053028E1
5.455450000E1	8.330948141E0
5.457118333E1	-1.282513190E0
5.458786667E1	-1.087726194E1
5.460455000E1	-1.969825396E1
5.462123333E1	-2.660038047E1
5.463791667E1	-3.077000475E1
5.465460000E1	-3.176226949E1
5.467128333E1	-2.982183309E1
5.468796667E1	-2.470867037E1
5.470465000E1	-1.699664450E1
5.472133333E1	-7.960817881E0
5.473801667E1	1.907835021E0
5.475470000E1	1.091362395E1
5.477138333E1	1.819993983E1
5.478806667E1	2.310616394E1
5.480475000E1	2.501523571E1
5.482143333E1	2.360980270E1
5.483811667E1	1.915398079E1
5.485480000E1	1.202739422E1
5.487148333E1	3.100636036E0
5.488816667E1	-6.548151854E0
5.490485000E1	-1.578709230E1
5.492153333E1	-2.374723248E1
5.493821667E1	-2.920280566E1
5.495490000E1	-3.201542910E1
5.497158333E1	-3.167526721E1
5.498826667E1	-2.806886998E1
5.500495000E1	-2.198143050E1
5.502163333E1	-1.386341230E1
5.503831667E1	-4.405722637E0
5.505500000E1	5.099911124E0
5.507168333E1	1.337893828E1
5.508836667E1	1.972756595E1
5.510505000E1	2.376733300E1
5.512173333E1	2.428454541E1
5.513841667E1	2.170335010E1
5.515510000E1	1.601963571E1
5.517178333E1	8.339030017E0
5.518846667E1	-9.440764746E-1
5.520515000E1	-1.065030087E1
5.522183333E1	-1.941770933E1
5.523851667E1	-2.614261563E1
5.525520000E1	-3.084982257E1
5.527188333E1	-3.221877440E1
5.528856667E1	-3.038077704E1
5.530525000E1	-2.576784030E1
5.532193333E1	-1.882908545E1
5.533861667E1	-9.919809612E0
5.535530000E1	-4.621183616E-1
5.537198333E1	8.895475954E0
5.538866667E1	1.675853125E1
5.540535000E1	2.206572959E1
5.542203333E1	2.453779541E1
5.543871667E1	2.393278443E1
5.545540000E1	1.998123404E1
5.547208333E1	1.315230174E1
5.548876667E1	4.808821088E0
5.550545000E1	-4.926849035E0
5.552213333E1	-1.422115511E1
5.553881667E1	-2.219915168E1
5.555550000E1	-2.809405538E1
5.557218333E1	-3.119985730E1
5.558886667E1	-3.114217196E1
5.560555000E1	-2.805441955E1
5.562223333E1	-2.203968538E1
5.563891667E1	-1.403491465E1
5.565560000E1	-4.806430565E0
5.567228333E1	4.857585446E0
5.568896667E1	1.345919896E1
5.570565000E1	2.003664500E1
5.572233333E1	2.404257440E1
5.573901667E1	2.503024531E1
5.575570000E1	2.283692040E1
5.577238333E1	1.738538838E1
5.578906667E1	9.610253833E0
5.580575000E1	7.452764633E-1
5.582243333E1	-8.845434335E0
5.583911667E1	-1.784585863E1
5.585580000E1	-2.494691939E1
5.587248333E1	-2.981798563E1
5.588916667E1	-3.173670913E1
5.590585000E1	-3.053912011E1
5.592253333E1	-2.601240207E1
5.593921667E1	-1.903546595E1
5.595590000E1	-1.029194395E1
5.597258333E1	-9.778138883E-1
5.598926667E1	8.169406098E0
5.600595000E1	1.600956026E1
5.602263333E1	2.155645284E1
5.603931667E1	2.449709733E1
5.605600000E1	2.390404926E1
5.607268333E1	2.010558449E1
5.608936667E1	1.393986912E1
5.610605000E1	5.771828588E0
5.612273333E1	-3.723670104E0
5.613941667E1	-1.309272410E1
5.615610000E1	-2.118548803E1
5.617278333E1	-2.720486596E1
5.618946667E1	-3.094981670E1
5.620615000E1	-3.132733780E1
5.622283333E1	-2.871867541E1
5.623951667E1	-2.315340458E1
5.625620000E1	-1.528582226E1
5.627288333E1	-6.162447464E0
5.628956667E1	3.105404632E0
5.630625000E1	1.188446495E1
5.632293333E1	1.895013464E1
5.633961667E1	2.339093355E1
5.635630000E1	2.475957615E1
5.637298333E1	2.297600811E1
5.638966667E1	1.803596455E1
5.640635000E1	1.094058115E1
5.642303333E1	1.970644810E0
5.643971667E1	-7.644778399E0
5.645640000E1	-1.673833076E1
5.647308333E1	-2.419464777E1
5.648976667E1	-2.920277946E1
5.650645000E1	-3.141526426E1
5.652313333E1	-3.058813371E1
5.653981667E1	-2.681986581E1
5.655650000E1	-2.013157766E1
5.657318333E1	-1.184038582E1
5.658986667E1	-2.252062221E0
5.660655000E1	7.017118986E0
5.662323333E1	1.513460363E1
5.663991667E1	2.114867122E1
5.665660000E1	2.420612479E1
5.667328333E1	2.409488331E1
5.668996667E1	2.095838044E1
5.670665000E1	1.491231708E1
5.672333333E1	6.791547362E0
5.674001667E1	-2.627257437E0
5.675670000E1	-1.223576706E1
5.677338333E1	-2.079591751E1
5.679006667E1	-2.706366608E1
5.680675000E1	-3.101000448E1
5.682343333E1	-3.193696532E1
5.684011667E1	-2.955698078E1
5.685680000E1	-2.450901401E1
5.687348333E1	-1.707384648E1
5.689016667E1	-8.029627763E0
5.690685000E1	1.320484359E0
5.692353333E1	1.006842128E1
5.694021667E1	1.711791133E1
5.695690000E1	2.199225131E1
5.697358333E1	2.370243767E1
5.699026667E1	2.206641042E1
5.700695000E1	1.745859751E1
5.702363333E1	1.019343260E1
5.704031667E1	1.464610377E0
5.705700000E1	-7.937563701E0
5.707368333E1	-1.691552974E1
5.709036667E1	-2.438459425E1
5.710705000E1	-2.939182463E1
5.712373333E1	-3.193969827E1
5.714041667E1	-3.111757084E1
5.715710000E1	-2.766293311E1
5.717378333E1	-2.144155313E1
5.719046667E1	-1.304562272E1
5.720715000E1	-3.959446019E0
5.722383333E1	5.136136780E0
5.724051667E1	1.315296068E1
5.725720000E1	1.913341386E1
5.727388333E1	2.271095716E1
5.729056667E1	2.299602641E1
5.730725000E1	2.011014130E1
5.732393333E1	1.474670320E1
5.734061667E1	6.912952615E0
5.735730000E1	-2.027507118E0
5.737398333E1	-1.113069082E1
5.739066667E1	-1.931303141E1
5.740735000E1	-2.605656919E1
5.742403333E1	-3.007568887E1
5.744071667E1	-3.118828418E1
5.745740000E1	-2.913598261E1
5.747408333E1	-2.442217185E1
5.749076667E1	-1.715755937E1
5.750745000E1	-8.769679265E0
5.752413333E1	5.686428427E-1
5.754081667E1	9.623385837E0
5.755750000E1	1.704191007E1
5.757418333E1	2.206581279E1
5.759086667E1	2.409796434E1
5.760755000E1	2.308498126E1
5.762423333E1	1.903483528E1
5.764091667E1	1.232793343E1
5.765760000E1	3.962891135E0
5.767428333E1	-5.149335847E0
5.769096667E1	-1.410397078E1
5.770765000E1	-2.195292006E1
5.772433333E1	-2.770298956E1
5.774101667E1	-3.072679962E1
5.775770000E1	-3.079125213E1
5.777438333E1	-2.755411167E1
5.779106667E1	-2.192022700E1
5.780775000E1	-1.398462712E1
5.782443333E1	-4.979393747E0
5.784111667E1	4.148687553E0
5.785780000E1	1.248879545E1
5.787448333E1	1.884457172E1
5.789116667E1	2.280635432E1
5.790785000E1	2.368689700E1
5.792453333E1	2.129395856E1
5.794121667E1	1.600606432E1
5.795790000E1	8.632322150E0
5.797458333E1	-2.058450512E-1
5.799126667E1	-9.340680872E0
5.800795000E1	-1.798428980E1
5.802463333E1	-2.489873079E1
5.804131667E1	-2.931768530E1
5.805800000E1	-3.087541595E1
5.807468333E1	-2.927632647E1
5.809136667E1	-2.496163595E1
5.810805000E1	-1.799815586E1
5.812473333E1	-9.696119224E0
5.814141667E1	-4.485003852E-1
5.815810000E1	8.602220107E0
5.817478333E1	1.629998311E1
5.819146667E1	2.130939739E1
5.820815000E1	2.372463663E1
5.822483333E1	2.319518429E1
5.824151667E1	1.935112139E1
5.825820000E1	1.303547096E1
5.827488333E1	4.968972284E0
5.829156667E1	-4.070114449E0
5.830825000E1	-1.310294213E1
5.832493333E1	-2.098185272E1
5.834161667E1	-2.686617636E1
5.835830000E1	-2.994852852E1
5.837498333E1	-3.013461289E1
5.839166667E1	-2.714210724E1
5.840835000E1	-2.189506375E1
5.842503333E1	-1.414367897E1
5.844171667E1	-5.206012131E0
5.845840000E1	3.844953496E0
5.847508333E1	1.217676501E1
5.849176667E1	1.860041584E1
5.850845000E1	2.285014229E1
5.852513333E1	2.402001331E1
5.854181667E1	2.203103293E1
5.855850000E1	1.716267117E1
5.857518333E1	1.003442093E1
5.859186667E1	1.227815668E0
5.860855000E1	-7.815162783E0
5.862523333E1	-1.628493830E1
5.864191667E1	-2.309138057E1
5.865860000E1	-2.788560516E1
5.867528333E1	-2.990208486E1
5.869196667E1	-2.891871920E1
5.870865000E1	-2.498510748E1
5.872533333E1	-1.889143439E1
5.874201667E1	-1.090193784E1
5.875870000E1	-1.973241897E0
5.877538333E1	6.692423806E0
5.879206667E1	1.427266163E1
5.880875000E1	1.954188476E1
5.882543333E1	2.264266638E1
5.884211667E1	2.276387458E1
5.885880000E1	1.971290697E1
5.887548333E1	1.397311864E1
5.889216667E1	6.207388971E0
5.890885000E1	-2.522698105E0
5.892553333E1	-1.137214652E1
5.894221667E1	-1.903227910E1
5.895890000E1	-2.498990660E1
5.897558333E1	-2.850982941E1
5.899226667E1	-2.936272198E1
5.900895000E1	-2.697964430E1
5.902563333E1	-2.207247275E1
5.904231667E1	-1.508004936E1
5.905900000E1	-6.884237296E0
5.907568333E1	1.966305834E0
5.909236667E1	1.010163998E1
5.910905000E1	1.687160588E1
5.912573333E1	2.136854512E1
5.914241667E1	2.290178672E1
5.915910000E1	2.166898618E1
5.917578333E1	1.764726141E1
5.919246667E1	1.105450640E1
5.920915000E1	3.020465450E0
5.922583333E1	-5.850260354E0
5.924251667E1	-1.425030468E1
5.925920000E1	-2.116839657E1
5.927588333E1	-2.609105573E1
5.929256667E1	-2.845692140E1
5.930925000E1	-2.798150771E1
5.932593333E1	-2.480941218E1
5.934261667E1	-1.895411861E1
5.935930000E1	-1.115495141E1
5.937598333E1	-2.583686737E0
5.939266667E1	5.974851173E0
5.940935000E1	1.363264265E1
5.942603333E1	1.948706163E1
5.944271667E1	2.249605919E1
5.945940000E1	2.282246171E1
5.947608333E1	2.012199970E1
5.949276667E1	1.499589700E1
5.950945000E1	7.820867223E0
5.952613333E1	-6.875394717E-1
5.954281667E1	-9.556151457E0
5.955950000E1	-1.762986087E1
5.957618333E1	-2.393951065E1
5.959286667E1	-2.797540227E1
5.960955000E1	-2.903899763E1
5.962623333E1	-2.713341259E1
5.964291667E1	-2.295706802E1
5.965960000E1	-1.611080784E1
5.967628333E1	-8.039573903E0
5.969296667E1	8.292835679E-1
5.970965000E1	9.037796471E0
5.972633333E1	1.604076160E1
5.974301667E1	2.089530830E1
5.975970000E1	2.297968194E1
5.977638333E1	2.199508566E1
5.979306667E1	1.807572405E1
5.980975000E1	1.194250091E1
5.982643333E1	3.947565977E0
5.984311667E1	-4.825254050E0
5.985980000E1	-1.329734879E1
5.987648333E1	-2.046831751E1
5.989316667E1	-2.552264104E1
5.990985000E1	-2.860981223E1
5.992653333E1	-2.876614418E1
5.994321667E1	-2.580014174E1
5.995990000E1	-2.007476258E1
5.997658333E1	-1.283441523E1
5.999326667E1	-4.201638833E0
6.000995000E1	4.398193651E0
6.002663333E1	1.207743903E1
6.004331667E1	1.803974817E1
6.006000000E1	2.170130375E1
6.007668333E1	2.257031568E1
6.009336667E1	2.035869549E1
6.011005000E1	1.513278463E1
6.012673333E1	8.044191924E0
6.014341667E1	-1.301019779E-1
6.016010000E1	-8.947577572E0
6.017678333E1	-1.702126173E1
6.019346667E1	-2.332048862E1
6.021015000E1	-2.742662874E1
6.022683333E1	-2.901439245E1
6.024351667E1	-2.764365871E1
6.026020000E1	-2.355020288E1
6.027688333E1	-1.725848012E1
6.029356667E1	-9.104122656E0
6.031025000E1	-4.946678271E-1
6.032693333E1	7.980342939E0
6.034361667E1	1.515413529E1
6.036030000E1	2.011707196E1
6.037698333E1	2.251224718E1
6.039366667E1	2.203911206E1
6.041035000E1	1.880908003E1
6.042703333E1	1.293732678E1
6.044371667E1	5.031644186E0
6.046040000E1	-3.253332760E0
6.047708333E1	-1.198779801E1
6.049376667E1	-1.931482763E1
6.051045000E1	-2.502113592E1
6.052713333E1	-2.804399430E1
6.054381667E1	-2.828436315E1
6.056050000E1	-2.588599418E1
6.057718333E1	-2.090799099E1
6.059386667E1	-1.388068964E1
6.061055000E1	-5.402936070E0
6.062723333E1	3.344025101E0
6.064391667E1	1.114483961E1
6.066060000E1	1.738971858E1
6.067728333E1	2.124068346E1
6.069396667E1	2.228061495E1
6.071065000E1	2.024828080E1
6.072733333E1	1.595616298E1
6.074401667E1	9.016099734E0
6.076070000E1	9.290706733E-1
6.077738333E1	-7.865874332E0
6.079406667E1	-1.602351671E1
6.081075000E1	-2.288116870E1
6.082743333E1	-2.758268733E1
6.084411667E1	-2.970272058E1
6.086080000E1	-2.888530140E1
6.087748333E1	-2.499887393E1
6.089416667E1	-1.899505503E1
6.091085000E1	-1.106065719E1
6.092753333E1	-2.306120153E0
6.094421667E1	6.151891816E0
6.096090000E1	1.328852564E1
6.097758333E1	1.869142306E1
6.099426667E1	2.170634466E1
6.101095000E1	2.175284585E1
6.102763333E1	1.880271238E1
6.104431667E1	1.301689333E1
6.106100000E1	5.600716328E0
6.107768333E1	-2.906709869E0
6.109436667E1	-1.133345550E1
6.111105000E1	-1.901617512E1
6.112773333E1	-2.491171213E1
6.114441667E1	-2.817921021E1
6.116110000E1	-2.880528402E1
6.117778333E1	-2.683093206E1
6.119446667E1	-2.195638821E1
6.121115000E1	-1.498888088E1
6.122783333E1	-6.916923293E0
6.124451667E1	1.862039764E0
6.126120000E1	9.879337486E0
6.127788333E1	1.633920711E1
6.129456667E1	2.029661915E1
6.131125000E1	2.187958386E1
6.132793333E1	2.022987435E1
6.134461667E1	1.605247583E1
6.136130000E1	9.563245923E0
6.137798333E1	1.821920728E0
6.139466667E1	-6.823980384E0
6.141135000E1	-1.492107663E1
6.142803333E1	-2.188979993E1
6.144471667E1	-2.676491786E1
6.146140000E1	-2.894388787E1
6.147808333E1	-2.814166218E1
6.149476667E1	-2.493130742E1
6.151145000E1	-1.904775792E1
6.152813333E1	-1.154436484E1
6.154481667E1	-3.244981725E0
6.156150000E1	5.189031246E0
6.157818333E1	1.271341826E1
6.159486667E1	1.826198963E1
6.161155000E1	2.118846104E1
6.162823333E1	2.126068513E1
6.164491667E1	1.874122992E1
6.166160000E1	1.367879048E1
6.167828333E1	6.600794737E0
6.169496667E1	-1.728269905E0
6.171165000E1	-1.025334208E1
6.172833333E1	-1.794031290E1
6.174501667E1	-2.396467396E1
6.176170000E1	-2.783349598E1
6.177838333E1	-2.886300782E1
6.179506667E1	-2.697592675E1
6.181175000E1	-2.277111811E1
6.182843333E1	-1.603061768E1
6.184511667E1	-8.052005436E0
6.186180000E1	6.033449700E-1
6.187848333E1	8.784677220E0
6.189516667E1	1.565739004E1
6.191185000E1	2.014797581E1
6.192853333E1	2.200556300E1
6.194521667E1	2.096604082E1
6.196190000E1	1.701501857E1
6.197858333E1	1.098487795E1
6.199526667E1	3.062687902E0
6.201195000E1	-5.211831850E0
6.202863333E1	-1.354226632E1
6.204531667E1	-2.077918779E1
6.206200000E1	-2.588365721E1
6.207868333E1	-2.836341053E1
6.209536667E1	-2.808074586E1
6.211205000E1	-2.502523832E1
6.212873333E1	-1.977097556E1
6.214541667E1	-1.226536212E1
6.216210000E1	-3.994151205E0
6.217878333E1	4.504631772E0
6.219546667E1	1.211822238E1
6.221215000E1	1.800736214E1
6.222883333E1	2.136048984E1
6.224551667E1	2.197696839E1
6.226220000E1	1.984606497E1
6.227888333E1	1.491460220E1
6.229556667E1	7.977996642E0
6.231225000E1	-1.562027656E-1
6.232893333E1	-8.635610692E0
6.234561667E1	-1.654214206E1
6.236230000E1	-2.286808111E1
6.237898333E1	-2.691418561E1
6.239566667E1	-2.812762335E1
6.241235000E1	-2.685395998E1
6.242903333E1	-2.289012525E1
6.244571667E1	-1.624495890E1
6.246240000E1	-8.407015182E0
6.247908333E1	-1.481866933E-2
6.249576667E1	8.084119653E0
6.251245000E1	1.500504150E1
6.252913333E1	1.985983297E1
6.254581667E1	2.198668547E1
6.256250000E1	2.111883641E1
6.257918333E1	1.783761233E1
6.259586667E1	1.195774751E1
6.261255000E1	4.303891653E0
6.262923333E1	-3.996699065E0
6.264591667E1	-1.211905871E1
6.266260000E1	-1.919101913E1
6.267928333E1	-2.446427824E1
6.269596667E1	-2.720618259E1
6.271265000E1	-2.710637128E1
6.272933333E1	-2.429700935E1
6.274601667E1	-1.909852449E1
6.276270000E1	-1.206290311E1
6.277938333E1	-4.007356191E0
6.279606667E1	4.193328990E0
6.281275000E1	1.193503111E1
6.282943333E1	1.797084383E1
6.284611667E1	2.172326439E1
6.286280000E1	2.285714783E1
6.287948333E1	2.093337866E1
6.289616667E1	1.636112529E1
6.291285000E1	9.428333532E0
6.292953333E1	1.335855015E0
6.294621667E1	-6.961918454E0
6.296290000E1	-1.490375128E1
6.297958333E1	-2.124748967E1
6.299626667E1	-2.525043602E1
6.301295000E1	-2.694260318E1
6.302963333E1	-2.595073355E1
6.304631667E1	-2.203012147E1
6.306300000E1	-1.604253765E1
6.307968333E1	-8.427020393E0
6.309636667E1	-6.281270550E-2
6.311305000E1	8.044720683E0
6.312973333E1	1.501270951E1
6.314641667E1	2.000194257E1
6.316310000E1	2.250100004E1
6.317978333E1	2.233872914E1
6.319646667E1	1.903809180E1
6.321315000E1	1.325478026E1
6.322983333E1	6.024767405E0
6.324651667E1	-2.083799429E0
6.326320000E1	-1.023774990E1
6.327988333E1	-1.737360346E1
6.329656667E1	-2.300736742E1
6.331325000E1	-2.598157839E1
6.332993333E1	-2.646936874E1
6.334661667E1	-2.405137195E1
6.336330000E1	-1.913794915E1
6.337998333E1	-1.227422604E1
6.339666667E1	-4.196332248E0
6.341335000E1	4.031658069E0
6.343003333E1	1.184911446E1
6.344671667E1	1.797489246E1
6.346340000E1	2.193958487E1
6.348008333E1	2.310086555E1
6.349676667E1	2.150428830E1
6.351345000E1	1.772364878E1
6.353013333E1	1.124553223E1
6.354681667E1	3.209607941E0
6.356350000E1	-4.965891085E0
6.358018333E1	-1.295142428E1
6.359686667E1	-1.963438257E1
6.361355000E1	-2.418518790E1
6.363023333E1	-2.605851154E1
6.364691667E1	-2.514088174E1
6.366360000E1	-2.194148268E1
6.368028333E1	-1.606683247E1
6.369696667E1	-8.993224376E0
6.371365000E1	-9.241353994E-1
6.373033333E1	7.089525967E0
6.374701667E1	1.413871817E1
6.376370000E1	1.915778372E1
6.378038333E1	2.202306861E1
6.379706667E1	2.203087810E1
6.381375000E1	1.926556648E1
6.383043333E1	1.405743094E1
6.384711667E1	7.022193516E0
6.386380000E1	-9.730696581E-1
6.388048333E1	-9.034839861E0
6.389716667E1	-1.626940387E1
6.391385000E1	-2.199337621E1
6.393053333E1	-2.558842072E1
6.394721667E1	-2.639112694E1
6.396390000E1	-2.421519139E1
6.398058333E1	-1.998825924E1
6.399726667E1	-1.376851227E1
6.401395000E1	-5.972616578E0
6.403063333E1	2.071807059E0
6.404731667E1	9.889028203E0
6.406400000E1	1.618416578E1
6.408068333E1	2.036586830E1
6.409736667E1	2.201044018E1
6.411405000E1	2.094301327E1
6.413073333E1	1.700979094E1
