mass_A
t	x
2.135466667E1	5.072355611E1
2.138803333E1	-2.542169349E0
2.142140000E1	-4.055736647E1
2.145476667E1	-4.638686626E1
2.148813333E1	-1.709028475E1
2.152150000E1	3.341186073E1
2.155486667E1	8.307454845E1
2.158823333E1	1.098961004E2
2.162160000E1	1.029448797E2
2.165496667E1	6.484342217E1
2.168833333E1	1.212985274E1
2.172170000E1	-3.221278043E1
2.175506667E1	-4.800226292E1
2.178843333E1	-2.824805321E1
2.182180000E1	1.805370387E1
2.185516667E1	6.990316035E1
2.188853333E1	1.044512546E2
2.192190000E1	1.073885837E2
2.195526667E1	7.747209101E1
2.198863333E1	2.712491407E1
2.202200000E1	-2.148536393E1
2.205536667E1	-4.647789794E1
2.208873333E1	-3.647855525E1
2.212210000E1	3.510338895E0
2.215546667E1	5.569337799E1
2.218883333E1	9.675195066E1
2.222220000E1	1.092678112E2
2.225556667E1	8.826131136E1
2.228893333E1	4.211007494E1
2.232230000E1	-8.838917553E0
2.235566667E1	-4.219184103E1
2.238903333E1	-4.241057096E1
2.242240000E1	-9.593164686E0
2.245576667E1	4.113941841E1
2.248913333E1	8.717029080E1
2.252250000E1	1.085927600E2
2.255586667E1	9.683557142E1
2.258923333E1	5.640206536E1
2.262260000E1	4.591280817E0
2.265596667E1	-3.532583012E1
2.268933333E1	-4.551195764E1
2.272270000E1	-2.136555230E1
2.275606667E1	2.587057212E1
2.278943333E1	7.525944561E1
2.282280000E1	1.049468977E2
2.285616667E1	1.025186485E2
2.288953333E1	6.920769655E1
2.292290000E1	1.892854870E1
2.295626667E1	-2.631320021E1
2.298963333E1	-4.583946926E1
2.302300000E1	-3.068310688E1
2.305636667E1	1.145398528E1
2.308973333E1	6.198479327E1
2.312310000E1	9.857512279E1
2.315646667E1	1.056549954E2
2.318983333E1	8.050933728E1
2.322320000E1	3.342177566E1
2.325656667E1	-1.487037920E1
2.328993333E1	-4.297265400E1
2.332330000E1	-3.761817188E1
2.335666667E1	-1.984064662E0
2.339003333E1	4.823978937E1
2.342340000E1	9.052001016E1
2.345676667E1	1.066746416E2
2.349013333E1	9.044866282E1
2.352350000E1	4.797108971E1
2.355686667E1	-2.190842945E0
2.359023333E1	-3.746674576E1
2.362360000E1	-4.226172600E1
2.365696667E1	-1.412038997E1
2.369033333E1	3.353058516E1
2.372370000E1	7.974902990E1
2.375706667E1	1.043734064E2
2.379043333E1	9.729903781E1
2.382380000E1	6.105786678E1
2.385716667E1	1.146564886E1
2.389053333E1	-2.959258677E1
2.392390000E1	-4.374866282E1
2.395726667E1	-2.440164748E1
2.399063333E1	1.946758209E1
2.402400000E1	6.820387919E1
2.405736667E1	1.002860360E2
2.409073333E1	1.023504939E2
2.412410000E1	7.345242720E1
2.415746667E1	2.588919259E1
2.419083333E1	-1.948133357E1
2.422420000E1	-4.234117507E1
2.425756667E1	-3.221515429E1
2.429093333E1	6.076684180E0
2.432430000E1	5.520856950E1
2.435766667E1	9.347267831E1
2.439103333E1	1.044303628E2
2.442440000E1	8.366516880E1
2.445776667E1	3.990253129E1
2.449113333E1	-7.972550643E0
2.452450000E1	-3.840957128E1
2.455786667E1	-3.763982122E1
2.459123333E1	-6.368195077E0
2.462460000E1	4.148070489E1
2.465796667E1	8.447740843E1
2.469133333E1	1.037635969E2
2.472470000E1	9.170720700E1
2.475806667E1	5.333591914E1
2.479143333E1	4.564780588E0
2.482480000E1	-3.238624041E1
2.485816667E1	-4.113043647E1
2.489153333E1	-1.756733625E1
2.492490000E1	2.732874523E1
2.495826667E1	7.340801057E1
2.499163333E1	1.004895424E2
2.502500000E1	9.750775469E1
2.505836667E1	6.545769926E1
2.509173333E1	1.787287740E1
2.512510000E1	-2.389364529E1
2.515846667E1	-4.148642872E1
2.519183333E1	-2.649705774E1
2.522520000E1	1.360446948E1
2.525856667E1	6.131819539E1
2.529193333E1	9.525516579E1
2.532530000E1	1.010713802E2
2.535866667E1	7.652459638E1
2.539203333E1	3.172738485E1
2.542540000E1	-1.350289291E1
2.545876667E1	-3.915422126E1
2.549213333E1	-3.336910701E1
2.552550000E1	1.031132679E0
2.555886667E1	4.836891849E1
2.559223333E1	8.759431336E1
2.562560000E1	1.018195371E2
2.565896667E1	8.547599652E1
2.569233333E1	4.503453927E1
2.572570000E1	-1.686134350E0
2.575906667E1	-3.427148544E1
2.579243333E1	-3.763531467E1
2.582580000E1	-1.036846383E1
2.585916667E1	3.481351992E1
2.589253333E1	7.811059819E1
2.592590000E1	1.003421550E2
2.595926667E1	9.253408569E1
2.599263333E1	5.765519662E1
2.602600000E1	1.076962991E1
2.605936667E1	-2.717990826E1
2.609273333E1	-3.951343177E1
2.612610000E1	-2.022281688E1
2.615946667E1	2.146422470E1
2.619283333E1	6.679700807E1
2.622620000E1	9.622518483E1
2.625956667E1	9.707112063E1
2.629293333E1	6.912912178E1
2.632630000E1	2.424055314E1
2.635966667E1	-1.824074215E1
2.639303333E1	-3.863315357E1
2.642640000E1	-2.768209056E1
2.645976667E1	8.972889035E0
2.649313333E1	5.517389941E1
2.652650000E1	9.035471796E1
2.655986667E1	9.952761118E1
2.659323333E1	7.920770622E1
2.662660000E1	3.744170300E1
2.665996667E1	-7.341328879E0
2.669333333E1	-3.525952030E1
2.672670000E1	-3.342456771E1
2.676006667E1	-2.870592272E0
2.679343333E1	4.247534357E1
2.682680000E1	8.231347646E1
2.686016667E1	9.950029431E1
2.689353333E1	8.722745822E1
2.692690000E1	5.032429233E1
2.696026667E1	4.531367810E0
2.699363333E1	-2.942606339E1
2.702700000E1	-3.647884763E1
2.706036667E1	-1.324151489E1
2.709373333E1	2.941387682E1
2.712710000E1	7.247205876E1
2.716046667E1	9.708198814E1
2.719383333E1	9.320746587E1
2.722720000E1	6.218262369E1
2.726056667E1	1.733957960E1
2.729393333E1	-2.153317092E1
2.732730000E1	-3.679427624E1
2.736066667E1	-2.148895470E1
2.739403333E1	1.706018554E1
2.742740000E1	6.169904521E1
2.746076667E1	9.263725147E1
2.749413333E1	9.683189849E1
2.752750000E1	7.255117922E1
2.756086667E1	3.004727491E1
2.759423333E1	-1.217216478E1
2.762760000E1	-3.530151530E1
2.766096667E1	-2.850491111E1
2.769433333E1	4.566349425E0
2.772770000E1	4.923522015E1
2.776106667E1	8.553019794E1
2.779443333E1	9.770663138E1
2.782780000E1	8.120976650E1
2.786116667E1	4.249317210E1
2.789453333E1	-1.521296536E0
2.792790000E1	-3.129786937E1
2.796126667E1	-3.319561839E1
2.799463333E1	-6.460971910E0
2.802800000E1	3.653381839E1
2.806136667E1	7.664677648E1
2.809473333E1	9.646637085E1
2.812810000E1	8.768683917E1
2.816146667E1	5.423074077E1
2.819483333E1	9.961725471E0
2.822820000E1	-2.528630185E1
2.826156667E1	-3.557908738E1
2.829493333E1	-1.617814795E1
2.832830000E1	2.366022139E1
2.836166667E1	6.632308800E1
2.839503333E1	9.288308775E1
2.842840000E1	9.229993107E1
2.846176667E1	6.469852943E1
2.849513333E1	2.196603754E1
2.852850000E1	-1.741394891E1
2.856186667E1	-3.549647131E1
2.859523333E1	-2.397428483E1
2.862860000E1	1.150748907E1
2.866196667E1	5.491515118E1
2.869533333E1	8.735487656E1
2.872870000E1	9.462099026E1
2.876206667E1	7.430494736E1
2.879543333E1	3.435258105E1
2.882880000E1	-7.480392916E0
2.886216667E1	-3.261558128E1
2.889553333E1	-2.947595716E1
2.892890000E1	3.891260020E-1
2.896226667E1	4.330672172E1
2.899563333E1	8.017635121E1
2.902900000E1	9.524157858E1
2.906236667E1	8.239413113E1
2.909573333E1	4.657408874E1
2.912910000E1	3.567721047E0
2.916246667E1	-2.749568652E1
2.919583333E1	-3.261261209E1
2.922920000E1	-9.491926841E0
2.926256667E1	3.127135750E1
2.929593333E1	7.138068582E1
2.932930000E1	9.339802244E1
2.936266667E1	8.829529854E1
2.939603333E1	5.788852357E1
2.942940000E1	1.538452354E1
2.946276667E1	-2.048184455E1
2.949613333E1	-3.355976875E1
2.952950000E1	-1.765588589E1
2.956286667E1	1.943883101E1
2.959623333E1	6.134342201E1
2.962960000E1	8.950535462E1
2.966296667E1	9.220015445E1
2.969633333E1	6.829393234E1
2.972970000E1	2.756770515E1
2.976306667E1	-1.158016147E1
2.979643333E1	-3.210507745E1
2.982980000E1	-2.431771962E1
2.986316667E1	7.857371148E0
2.989653333E1	5.006258434E1
2.992990000E1	8.346414698E1
2.996326667E1	9.358248185E1
2.999663333E1	7.653598309E1
3.003000000E1	3.933020258E1
3.006336667E1	-1.773929300E0
3.009673333E1	-2.857930644E1
3.013010000E1	-2.868576609E1
3.016346667E1	-2.416439401E0
3.019683333E1	3.852477009E1
3.023020000E1	7.570469743E1
3.026356667E1	9.303327425E1
3.029693333E1	8.349570936E1
3.033030000E1	5.071982216E1
3.036366667E1	9.191825748E0
3.039703333E1	-2.305135919E1
3.043040000E1	-3.125105367E1
3.046376667E1	-1.150993927E1
3.049713333E1	2.661509552E1
3.053050000E1	6.643325030E1
3.056386667E1	9.032748042E1
3.059723333E1	8.837788817E1
3.063060000E1	6.120382682E1
3.066396667E1	2.051818972E1
3.069733333E1	-1.563688401E1
3.073070000E1	-3.139580230E1
3.076406667E1	-1.889144995E1
3.079743333E1	1.544630718E1
3.083080000E1	5.642291407E1
3.086416667E1	8.575386261E1
3.089753333E1	9.121518625E1
3.093090000E1	7.053802511E1
3.096426667E1	3.240122329E1
3.099763333E1	-6.627448604E0
3.103100000E1	-2.911548848E1
3.106436667E1	-2.454321353E1
3.109773333E1	4.558004430E0
3.113110000E1	4.535509036E1
3.116446667E1	7.939063813E1
3.119783333E1	9.209150304E1
3.123120000E1	7.843573664E1
3.126456667E1	4.377834170E1
3.129793333E1	3.429420930E0
3.133130000E1	-2.465296379E1
3.136466667E1	-2.771947138E1
3.139803333E1	-4.526648922E0
3.143140000E1	3.440029967E1
3.146476667E1	7.157735830E1
3.149813333E1	9.093007098E1
3.153150000E1	8.438094038E1
3.156486667E1	5.452554178E1
3.159823333E1	1.432854859E1
3.163160000E1	-1.853130877E1
3.166496667E1	-2.941773250E1
3.169833333E1	-1.285229248E1
3.173170000E1	2.296521660E1
3.176506667E1	6.222621148E1
3.179843333E1	8.752078737E1
3.183180000E1	8.840766424E1
3.186516667E1	6.440914447E1
3.189853333E1	2.549372819E1
3.193190000E1	-1.073437994E1
3.196526667E1	-2.861447398E1
3.199863333E1	-1.945032206E1
3.203200000E1	1.224020464E1
3.206536667E1	5.183618104E1
3.209873333E1	8.230849239E1
3.213210000E1	9.029378579E1
3.216546667E1	7.257511149E1
3.219883333E1	3.667900752E1
3.223220000E1	-1.745510442E0
3.226556667E1	-2.574640317E1
3.229893333E1	-2.418007140E1
3.233230000E1	2.240417045E0
3.236566667E1	4.119770076E1
3.239903333E1	7.550067601E1
3.243240000E1	9.039603797E1
3.246576667E1	7.956371108E1
3.249913333E1	4.754174375E1
3.253250000E1	8.288646405E0
3.256586667E1	-2.090231676E1
3.259923333E1	-2.667623617E1
3.263260000E1	-6.542245565E0
3.266596667E1	3.032960670E1
3.269933333E1	6.737863054E1
3.273270000E1	8.851255857E1
3.276606667E1	8.466536565E1
3.279943333E1	5.759677809E1
3.283280000E1	1.895569020E1
3.286616667E1	-1.448943609E1
3.289953333E1	-2.750843883E1
3.293290000E1	-1.424124604E1
3.296626667E1	1.917492698E1
3.299963333E1	5.756406259E1
3.303300000E1	8.426427587E1
3.306636667E1	8.759909834E1
3.309973333E1	6.651229821E1
3.313310000E1	2.962936882E1
3.316646667E1	-6.557925358E0
3.319983333E1	-2.618133241E1
3.323320000E1	-2.004675832E1
3.326656667E1	8.745650595E0
3.329993333E1	4.738778336E1
3.333330000E1	7.842644708E1
3.336666667E1	8.860618141E1
3.340003333E1	7.386586958E1
3.343340000E1	4.026218710E1
3.346676667E1	2.436388034E0
3.350013333E1	-2.278308334E1
3.353350000E1	-2.403756796E1
3.356686667E1	-5.573591448E-1
3.360023333E1	3.652467449E1
3.363360000E1	7.093532706E1
3.366696667E1	8.752368238E1
3.370033333E1	7.955192224E1
3.373370000E1	5.034573985E1
3.376706667E1	1.209734365E1
3.380043333E1	-1.767183467E1
3.383380000E1	-2.606938207E1
3.386716667E1	-8.765344573E0
3.390053333E1	2.578752150E1
3.393390000E1	6.248030819E1
3.396726667E1	8.490398057E1
3.400063333E1	8.372055518E1
3.403400000E1	5.955108155E1
3.406736667E1	2.251401156E1
3.410073333E1	-1.104034739E1
3.413410000E1	-2.634034438E1
3.416746667E1	-1.571931474E1
3.420083333E1	1.528588001E1
3.423420000E1	5.278369004E1
3.426756667E1	8.034281988E1
3.430093333E1	8.606673961E1
3.433430000E1	6.770849518E1
3.436766667E1	3.303676370E1
3.440103333E1	-2.759636648E0
3.443440000E1	-2.395442820E1
3.446776667E1	-2.037882464E1
3.450113333E1	5.725943018E0
3.453450000E1	4.282653027E1
3.456786667E1	7.434496396E1
3.460123333E1	8.659845605E1
3.463460000E1	7.457266970E1
3.466796667E1	4.340712372E1
3.470133333E1	6.372905943E0
3.473470000E1	-1.993889836E1
3.476806667E1	-2.352601785E1
3.480143333E1	-2.604558525E0
3.483480000E1	3.261168496E1
3.486816667E1	6.702802182E1
3.490153333E1	8.543339350E1
3.493490000E1	8.028618764E1
3.496826667E1	5.337761949E1
3.500163333E1	1.651223135E1
3.503500000E1	-1.392847782E1
3.506836667E1	-2.439981125E1
3.510173333E1	-9.753847056E0
3.513510000E1	2.260795917E1
3.516846667E1	5.860233221E1
3.520183333E1	8.244774693E1
3.523520000E1	8.363126014E1
3.526856667E1	6.232595034E1
3.530193333E1	2.669370676E1
3.533530000E1	-6.735192708E0
3.536866667E1	-2.357864566E1
3.540203333E1	-1.568007751E1
3.543540000E1	1.283288384E1
3.546876667E1	4.937089945E1
3.550213333E1	7.756628490E1
3.553550000E1	8.544597367E1
3.556886667E1	6.967088664E1
3.560223333E1	3.693646239E1
3.563560000E1	1.418871642E0
3.566896667E1	-2.102667835E1
3.570233333E1	-2.031324245E1
3.573570000E1	3.481106747E0
3.576906667E1	3.921470896E1
3.580243333E1	7.080324269E1
3.583580000E1	8.483420993E1
3.586916667E1	7.546636400E1
3.590253333E1	4.645070293E1
3.593590000E1	1.035355494E1
3.596926667E1	-1.672163776E1
3.600263333E1	-2.259993126E1
3.603600000E1	-4.518037747E0
3.606936667E1	2.903880979E1
3.610273333E1	6.346139139E1
3.613610000E1	8.321993864E1
3.616946667E1	8.037985262E1
3.620283333E1	5.576302691E1
3.623620000E1	2.042045245E1
3.626956667E1	-1.056884353E1
3.630293333E1	-2.298753494E1
3.633630000E1	-1.091647200E1
3.636966667E1	1.953203007E1
3.640303333E1	5.479112738E1
3.643640000E1	7.960067327E1
3.646976667E1	8.299480404E1
3.650313333E1	6.367074748E1
3.653650000E1	3.007937671E1
3.656986667E1	-3.412628938E0
3.660323333E1	-2.155285748E1
3.663660000E1	-1.642306952E1
3.666996667E1	1.005337797E1
3.670333333E1	4.537804254E1
3.673670000E1	7.427807783E1
3.677006667E1	8.400435433E1
3.680343333E1	7.079903533E1
3.683680000E1	4.016812850E1
3.687016667E1	5.404325040E0
3.690353333E1	-1.818783179E1
3.693690000E1	-1.951286308E1
3.697026667E1	1.585759333E0
3.700363333E1	3.561827742E1
3.703700000E1	6.751592757E1
3.707036667E1	8.329812425E1
3.710373333E1	7.633600006E1
3.713710000E1	4.948858437E1
3.717046667E1	1.445273916E1
3.720383333E1	-1.336993336E1
3.723720000E1	-2.133951682E1
3.727056667E1	-5.620865744E0
3.730393333E1	2.622092852E1
3.733730000E1	5.973530381E1
3.737066667E1	8.068454662E1
3.740403333E1	8.010138875E1
3.743740000E1	5.802778184E1
3.747076667E1	2.422762351E1
3.750413333E1	-6.784172416E0
3.753750000E1	-2.077078989E1
3.757086667E1	-1.142088336E1
3.760423333E1	1.681601370E1
3.763760000E1	5.143844380E1
3.767096667E1	7.687177214E1
3.770433333E1	8.241681183E1
3.773770000E1	6.558287115E1
3.777106667E1	3.365969635E1
3.780443333E1	5.203336447E-1
3.783780000E1	-1.902919468E1
3.787116667E1	-1.628740548E1
3.790453333E1	7.608284046E0
3.793790000E1	4.169789023E1
3.797126667E1	7.088730384E1
3.800463333E1	8.237643682E1
3.803800000E1	7.148283082E1
3.807136667E1	4.265061510E1
3.810473333E1	8.573166460E0
3.813810000E1	-1.562664733E1
3.817146667E1	-1.936848791E1
3.820483333E1	-4.294626710E-1
3.823820000E1	3.231285324E1
3.827156667E1	6.402726996E1
3.830493333E1	8.124535917E1
3.833830000E1	7.650380756E1
3.837166667E1	5.170763553E1
3.840503333E1	1.769991240E1
3.843840000E1	-1.042991323E1
3.847176667E1	-2.027085210E1
3.850513333E1	-6.958747519E0
3.853850000E1	2.307251200E1
3.857186667E1	5.637523169E1
3.860523333E1	7.837190890E1
3.863860000E1	7.956516457E1
3.867196667E1	5.962335542E1
3.870533333E1	2.721883799E1
3.873870000E1	-3.632453322E0
3.877206667E1	-1.927008679E1
3.880543333E1	-1.226382519E1
3.883880000E1	1.403535689E1
3.887216667E1	4.761817820E1
3.890553333E1	7.361911983E1
3.893890000E1	8.105708398E1
3.897226667E1	6.659426750E1
3.900563333E1	3.648745350E1
3.903900000E1	3.779070448E0
3.907236667E1	-1.681470749E1
3.910573333E1	-1.598323430E1
3.913910000E1	5.926923807E0
3.917246667E1	3.857610213E1
3.920583333E1	6.776633841E1
3.923920000E1	8.072021874E1
3.927256667E1	7.217796524E1
3.930593333E1	4.544178748E1
3.933930000E1	1.224272278E1
3.937266667E1	-1.268339068E1
3.940603333E1	-1.818863518E1
3.943940000E1	-1.512279711E0
3.947276667E1	2.945163585E1
3.950613333E1	6.094157033E1
3.953950000E1	7.895446017E1
3.957286667E1	7.621341543E1
3.960623333E1	5.354004902E1
3.963960000E1	2.069864146E1
3.967296667E1	-7.571204663E0
3.970633333E1	-1.899429326E1
3.973970000E1	-7.716820041E0
3.977306667E1	2.033465385E1
3.980643333E1	5.266678537E1
3.983980000E1	7.549193130E1
3.987316667E1	7.860273496E1
3.990653333E1	6.090959577E1
3.993990000E1	2.975378441E1
3.997326667E1	-1.030394558E0
4.000663333E1	-1.786949726E1
4.004000000E1	-1.270050314E1
4.007336667E1	1.150096143E1
4.010673333E1	4.400437537E1
4.014010000E1	7.061034449E1
4.017346667E1	7.949017193E1
4.020683333E1	6.731661516E1
4.024020000E1	3.878733023E1
4.027356667E1	6.567334580E0
4.030693333E1	-1.477668155E1
4.034030000E1	-1.588933472E1
4.037366667E1	3.826273791E0
4.040703333E1	3.538447648E1
4.044040000E1	6.454083500E1
4.047376667E1	7.883341093E1
4.050713333E1	7.226785529E1
4.054050000E1	4.744034650E1
4.057386667E1	1.496271240E1
4.060723333E1	-1.051901786E1
4.064060000E1	-1.760434599E1
4.067396667E1	-3.174305598E0
4.070733333E1	2.618940757E1
4.074070000E1	5.742001425E1
4.077406667E1	7.654882383E1
4.080743333E1	7.559597387E1
4.084080000E1	5.515687891E1
4.087416667E1	2.356715668E1
4.090753333E1	-4.747305498E0
4.094090000E1	-1.753599729E1
4.097426667E1	-8.545773864E0
4.100763333E1	1.762625645E1
4.104100000E1	4.951494113E1
4.107436667E1	7.283752437E1
4.110773333E1	7.757609726E1
4.114110000E1	6.181797130E1
4.117446667E1	3.227761257E1
4.120783333E1	1.609635510E0
4.124120000E1	-1.627503197E1
4.127456667E1	-1.332709471E1
4.130793333E1	9.338524650E0
4.134130000E1	4.079685058E1
4.137466667E1	6.757223635E1
4.140803333E1	7.783082290E1
4.144140000E1	6.744723925E1
4.147476667E1	4.047189482E1
4.150813333E1	8.956006379E0
4.154150000E1	-1.343892816E1
4.157486667E1	-1.623470268E1
4.160823333E1	1.594915538E0
4.164160000E1	3.187842350E1
4.167496667E1	6.116680575E1
4.170833333E1	7.651732230E1
4.174170000E1	7.152047908E1
4.177506667E1	4.836841748E1
4.180843333E1	1.667795624E1
4.184180000E1	-9.034949065E0
4.187516667E1	-1.754233753E1
4.190853333E1	-4.664791024E0
4.194190000E1	2.332810596E1
4.197526667E1	5.367549169E1
4.200863333E1	7.366486211E1
4.204200000E1	7.446146677E1
4.207536667E1	5.553900737E1
4.210873333E1	2.537630931E1
4.214210000E1	-3.090795215E0
4.217546667E1	-1.718437615E1
4.220883333E1	-1.017363552E1
4.224220000E1	1.450333062E1
4.227556667E1	4.554299876E1
4.230893333E1	6.949751671E1
4.234230000E1	7.566277177E1
4.237566667E1	6.170319060E1
4.240903333E1	3.355338900E1
4.244240000E1	3.405425429E0
4.247576667E1	-1.540076327E1
4.250913333E1	-1.416204024E1
4.254250000E1	6.552182841E0
4.257586667E1	3.735366594E1
4.260923333E1	6.426291724E1
4.264260000E1	7.568003323E1
4.267596667E1	6.702407825E1
4.270933333E1	4.188345244E1
4.274270000E1	1.091033166E1
4.277606667E1	-1.172411267E1
4.280943333E1	-1.615066638E1
4.284280000E1	-2.092918206E-1
4.287616667E1	2.863616627E1
4.290953333E1	5.750295594E1
4.294290000E1	7.384172775E1
4.297626667E1	7.050767832E1
4.300963333E1	4.927537126E1
4.304300000E1	1.869194883E1
4.307636667E1	-7.199609677E0
4.310973333E1	-1.714539959E1
4.314310000E1	-6.414274972E0
4.317646667E1	1.978224597E1
4.320983333E1	4.962806316E1
4.324320000E1	7.043270601E1
4.327656667E1	7.254087711E1
4.330993333E1	5.556388582E1
4.334330000E1	2.664004751E1
4.337666667E1	-1.507522366E0
4.341003333E1	-1.651932397E1
4.344340000E1	-1.126852889E1
4.347676667E1	1.155154328E1
4.351013333E1	4.170255415E1
4.354350000E1	6.607076930E1
4.357686667E1	7.369060791E1
4.361023333E1	6.155236638E1
4.364360000E1	3.517792623E1
4.367696667E1	5.481011083E0
4.371033333E1	-1.404104271E1
4.374370000E1	-1.449429120E1
4.377706667E1	4.449200268E0
4.381043333E1	3.371794857E1
4.384380000E1	6.057293043E1
4.387716667E1	7.331023500E1
4.391053333E1	6.644015995E1
4.394390000E1	4.268295566E1
4.397726667E1	1.267120835E1
4.401063333E1	-1.045294186E1
4.404400000E1	-1.634736189E1
4.407736667E1	-2.331650288E0
4.411073333E1	2.550986084E1
4.414410000E1	5.408452265E1
4.417746667E1	7.137161490E1
4.421083333E1	6.956668969E1
4.424420000E1	5.004901527E1
4.427756667E1	2.067112950E1
4.431093333E1	-5.346782629E0
4.434430000E1	-1.648994244E1
4.437766667E1	-7.434270086E0
4.441103333E1	1.745876036E1
4.444440000E1	4.657335707E1
4.447776667E1	6.790399806E1
4.451113333E1	7.155459444E1
4.454450000E1	5.637012569E1
4.457786667E1	2.864601796E1
4.461123333E1	5.573743094E-1
4.464460000E1	-1.546233826E1
4.467796667E1	-1.165072870E1
4.471133333E1	9.461100287E0
4.474470000E1	3.863667150E1
4.477806667E1	6.332784908E1
4.481143333E1	7.229627725E1
4.484480000E1	6.171440788E1
4.487816667E1	3.656449646E1
4.491153333E1	7.389107726E0
4.494490000E1	-1.257839478E1
4.497826667E1	-1.446985476E1
4.501163333E1	2.549074585E0
4.504500000E1	3.062960828E1
4.507836667E1	5.753931972E1
4.511173333E1	7.123590453E1
4.514510000E1	6.597162377E1
4.517846667E1	4.365087158E1
4.521183333E1	1.455022617E1
4.524520000E1	-8.675336880E0
4.527856667E1	-1.594558263E1
4.531193333E1	-3.425848486E0
4.534530000E1	2.265084828E1
4.537866667E1	5.081900894E1
4.541203333E1	6.871408412E1
4.544540000E1	6.853555300E1
4.547876667E1	5.053303117E1
4.551213333E1	2.244738474E1
4.554550000E1	-3.525535661E0
4.557886667E1	-1.573516984E1
4.561223333E1	-8.453891193E0
4.564560000E1	1.473127336E1
4.567896667E1	4.351920490E1
4.571233333E1	6.537399882E1
4.574570000E1	7.042298745E1
4.577906667E1	5.667164594E1
4.581243333E1	3.041329832E1
4.584580000E1	2.593250894E0
4.587916667E1	-1.428784087E1
4.591253333E1	-1.228875202E1
4.594590000E1	7.486019014E0
4.597926667E1	3.572934280E1
4.601263333E1	6.046889832E1
4.604600000E1	7.045143022E1
4.607936667E1	6.156054204E1
4.611273333E1	3.754557105E1
4.614610000E1	9.202299927E0
4.617946667E1	-1.131113955E1
4.621283333E1	-1.450255044E1
4.624620000E1	6.667136861E-1
4.627956667E1	2.828953427E1
4.631293333E1	5.457037514E1
4.634630000E1	6.931441702E1
4.637966667E1	6.544317352E1
4.641303333E1	4.476937574E1
4.644640000E1	1.660255307E1
4.647976667E1	-6.746449975E0
4.651313333E1	-1.545129298E1
4.654650000E1	-4.479021377E0
4.657986667E1	2.038957415E1
4.661323333E1	4.815191412E1
4.664660000E1	6.663008720E1
4.667996667E1	6.821368794E1
4.671333333E1	5.155455306E1
4.674670000E1	2.450466902E1
4.678006667E1	-1.438855804E0
4.681343333E1	-1.458462831E1
4.684680000E1	-8.588586003E0
4.688016667E1	1.320774795E1
4.691353333E1	4.124658239E1
4.694690000E1	6.327710184E1
4.698026667E1	6.955143055E1
4.701363333E1	5.749934250E1
4.704700000E1	3.247548569E1
4.708036667E1	5.293860651E0
4.711373333E1	-1.222048366E1
4.714710000E1	-1.159577496E1
4.718046667E1	6.434788352E0
4.721383333E1	3.360151781E1
4.724720000E1	5.840189573E1
4.728056667E1	6.937326189E1
4.731393333E1	6.230357462E1
4.734730000E1	3.973451144E1
4.738066667E1	1.233131319E1
4.741403333E1	-8.520831530E0
4.744740000E1	-1.331114878E1
4.748076667E1	5.303866365E-1
4.751413333E1	2.643657473E1
4.754750000E1	5.267006072E1
4.758086667E1	6.811540289E1
4.761423333E1	6.605621410E1
4.764760000E1	4.729591680E1
4.768096667E1	2.025626316E1
4.771433333E1	-3.525049280E0
4.774770000E1	-1.314663122E1
4.778106667E1	-4.010804838E0
4.781443333E1	1.944209121E1
4.784780000E1	4.645912791E1
4.788116667E1	6.553967359E1
4.791453333E1	6.839475602E1
4.794790000E1	5.349443172E1
4.798126667E1	2.754427780E1
4.801463333E1	1.800689506E0
4.804800000E1	-1.237247810E1
4.808136667E1	-8.229968595E0
4.811473333E1	1.227507847E1
4.814810000E1	3.946282484E1
4.818146667E1	6.154541404E1
4.821483333E1	6.906923147E1
4.824820000E1	5.857943775E1
4.828156667E1	3.462773574E1
4.831493333E1	7.682991681E0
4.834830000E1	-1.000867555E1
4.838166667E1	-1.103577097E1
4.841503333E1	5.443680401E0
4.844840000E1	3.162667650E1
4.848176667E1	5.637014449E1
4.851513333E1	6.829394729E1
4.854850000E1	6.250060905E1
4.858186667E1	4.148725028E1
4.861523333E1	1.449631777E1
4.864860000E1	-6.538218873E0
4.868196667E1	-1.247365305E1
4.871533333E1	-3.627598789E-1
4.874870000E1	2.456004245E1
4.878206667E1	5.048120471E1
4.881543333E1	6.648073293E1
4.884880000E1	6.550090158E1
4.888216667E1	4.817811461E1
4.891553333E1	2.166175012E1
4.894890000E1	-1.766972704E0
4.898226667E1	-1.247656022E1
4.901563333E1	-4.563222180E0
4.904900000E1	1.748913863E1
4.908236667E1	4.430807522E1
4.911573333E1	6.360463255E1
4.914910000E1	6.748962850E1
4.918246667E1	5.388593239E1
4.921583333E1	2.927398418E1
4.924920000E1	3.608677996E0
4.928256667E1	-1.129684870E1
4.931593333E1	-8.403920489E0
4.934930000E1	1.049389220E1
4.938266667E1	3.735480925E1
4.941603333E1	5.941580184E1
4.944940000E1	6.768512813E1
4.948276667E1	5.858046344E1
4.951613333E1	3.623666261E1
4.954950000E1	9.558910128E0
4.958286667E1	-8.602127720E0
4.961623333E1	-1.058573745E1
4.964960000E1	4.590044233E0
4.968296667E1	2.997520433E1
4.971633333E1	5.443432911E1
4.974970000E1	6.673087489E1
4.978306667E1	6.234148822E1
4.981643333E1	4.273698260E1
4.984980000E1	1.652627764E1
4.988316667E1	-5.097491635E0
4.991653333E1	-1.219181571E1
